,worked_during_school,computer_skills,volunteer,military,employment_holes,has_email_address,resume_quality,milvol,positive_col,avg_milwork,mltp_experspecskill
2633,1,1,0,0,0,0,0,0,1,0.5,0
2634,1,1,1,0,0,1,1,0,2,0.5,0
2635,1,1,0,0,0,0,0,0,1,0.5,0
2636,1,1,0,0,0,0,0,0,1,0.5,0
2637,1,1,1,0,0,1,1,0,2,0.5,0
2638,1,1,1,0,0,1,1,0,2,0.5,0
2639,1,1,1,0,0,1,1,0,2,0.5,0
2640,1,1,0,0,0,0,0,0,1,0.5,0
2641,1,1,0,0,0,0,0,0,1,0.5,0
2642,1,1,1,0,0,1,1,0,2,0.5,0
2643,1,1,0,0,0,0,0,0,1,0.5,0
2644,0,0,0,0,1,0,0,0,0,0.0,0
2645,1,1,1,0,0,1,1,0,2,0.5,0
2646,1,1,1,0,0,1,1,0,2,0.5,0
2647,1,1,0,0,0,0,0,0,1,0.5,0
2648,1,1,0,0,0,0,0,0,1,0.5,0
2649,1,1,1,1,0,1,1,1,3,1.0,0
2650,1,1,1,1,0,1,1,1,3,1.0,0
2651,1,1,1,0,0,1,1,0,2,0.5,0
2652,1,1,0,0,0,0,0,0,1,0.5,0
2653,1,1,1,1,0,1,1,1,3,1.0,0
2654,0,0,0,0,1,0,0,0,0,0.0,0
2655,0,0,0,0,1,0,0,0,0,0.0,0
2656,1,1,1,1,0,1,1,1,3,1.0,0
2657,0,0,0,0,1,0,0,0,0,0.0,0
2658,0,1,0,0,1,0,0,0,1,0.0,7
2659,0,0,1,0,0,1,1,0,1,0.0,0
2660,1,1,1,0,0,1,1,0,2,0.5,16
2661,0,1,0,0,1,0,0,0,1,0.0,4
2662,1,1,1,0,0,1,1,0,2,0.5,16
2663,0,1,0,0,1,0,0,0,1,0.0,1
2664,0,1,0,0,1,1,1,0,1,0.0,16
2665,0,1,0,0,1,0,0,0,1,0.0,2
2666,0,0,1,0,0,1,1,0,1,0.0,0
2667,1,0,0,0,1,0,0,0,0,0.5,5
2668,0,0,0,0,1,0,0,0,0,0.0,7
2669,1,1,1,0,1,1,1,0,2,0.5,4
2670,0,1,0,0,1,0,0,0,1,0.0,4
2671,0,1,0,0,1,0,0,0,1,0.0,4
2672,1,1,1,0,1,1,1,0,3,0.5,26
2673,1,1,1,0,0,1,1,0,2,0.5,5
2674,0,1,0,0,1,1,0,0,1,0.0,13
2675,0,1,1,0,1,1,1,0,2,0.0,9
2676,0,1,1,0,1,1,1,0,3,0.0,8
2677,0,1,0,0,1,0,0,0,1,0.0,11
2678,0,1,0,0,1,0,0,0,1,0.0,1
2679,1,0,0,0,1,0,0,0,0,0.5,5
2680,0,1,1,0,1,1,1,0,2,0.0,13
2681,0,1,1,0,1,1,1,0,2,0.0,0
2682,1,1,1,0,0,1,1,0,2,0.5,16
2683,0,0,0,0,1,0,0,0,0,0.0,7
2684,1,1,0,0,1,0,0,0,1,0.5,13
2685,0,1,1,0,1,1,1,0,2,0.0,13
2686,0,1,0,0,1,0,0,0,1,0.0,4
2687,0,1,1,0,1,1,1,0,2,0.0,9
2688,0,1,0,0,1,1,1,0,1,0.0,16
2689,0,1,0,0,1,0,0,0,1,0.0,11
2690,0,1,0,0,1,1,0,0,1,0.0,13
2691,0,1,0,0,1,0,0,0,1,0.0,1
2692,0,1,1,0,1,1,1,0,2,0.0,9
2693,0,1,1,0,1,1,1,0,3,0.0,8
2694,1,1,1,0,1,1,1,0,2,0.5,0
2695,1,0,0,0,0,0,0,0,0,0.5,0
2696,0,0,0,0,1,0,0,0,0,0.0,0
2697,1,1,1,1,0,1,1,1,3,1.0,0
2698,0,1,0,0,1,0,0,0,1,0.0,7
2699,0,1,0,0,0,0,0,0,1,0.0,0
2700,1,1,1,0,1,1,1,0,2,0.5,0
2701,1,1,1,0,0,1,1,0,2,0.5,0
2702,1,1,0,0,0,0,0,0,1,0.5,0
2703,0,1,0,0,0,0,0,0,1,0.0,6
2704,1,1,0,0,0,0,0,0,1,0.5,0
2705,1,1,1,0,0,1,1,0,2,0.5,0
2706,1,1,1,0,0,1,1,0,2,0.5,0
2707,1,1,0,0,0,0,0,0,1,0.5,0
2708,0,0,0,0,1,0,0,0,1,0.0,0
2709,1,1,1,0,0,1,1,0,2,0.5,0
2710,1,1,1,0,0,1,1,0,2,0.5,0
2711,1,1,0,0,0,0,0,0,1,0.5,0
2712,1,1,1,0,0,1,1,0,2,0.5,0
2713,1,1,0,0,0,0,0,0,1,0.5,0
2714,1,1,0,0,0,0,0,0,1,0.5,0
2715,1,1,1,1,0,1,1,1,3,1.0,0
2716,1,1,1,0,0,0,1,0,2,0.5,5
2717,1,1,1,0,0,1,1,0,2,0.5,0
2718,0,0,0,0,1,0,0,0,0,0.0,0
2719,0,0,1,0,0,0,1,0,1,0.0,0
2720,1,1,1,1,0,1,1,1,3,1.0,0
2721,1,1,1,0,0,1,1,0,2,0.5,6
2722,0,1,0,1,1,1,1,0,3,0.5,0
2723,0,1,0,0,0,0,0,0,1,0.0,0
2724,1,1,1,1,0,1,1,1,3,1.0,0
2725,1,1,1,1,0,1,1,1,3,1.0,0
2726,0,0,0,0,1,0,0,0,0,0.0,0
2727,0,0,0,0,1,0,0,0,0,0.0,0
2728,0,0,0,0,1,0,0,0,0,0.0,0
2729,1,1,0,0,0,0,0,0,1,0.5,0
2730,0,0,0,0,1,0,0,0,0,0.0,0
2731,0,0,0,0,1,0,0,0,0,0.0,0
2732,0,1,0,0,1,1,1,0,1,0.0,16
2733,1,1,0,0,1,0,0,0,1,0.5,7
2734,1,1,1,0,1,1,1,0,3,0.5,26
2735,0,0,0,0,1,0,0,0,0,0.0,2
2736,0,1,0,0,1,0,0,0,1,0.0,4
2737,1,1,1,0,0,1,1,0,2,0.5,5
2738,1,1,1,0,1,1,1,0,3,0.5,26
2739,0,1,0,0,1,0,0,0,1,0.0,4
2740,1,1,1,0,0,1,1,0,2,0.5,5
2741,0,1,0,0,1,0,0,0,1,0.0,4
2742,0,1,0,0,1,1,0,0,1,0.0,13
2743,0,1,1,0,1,1,1,0,2,0.0,9
2744,1,1,1,0,0,1,1,0,2,0.5,16
2745,1,1,1,0,1,1,1,0,2,0.5,4
2746,0,0,0,0,1,0,0,0,0,0.0,7
2747,0,1,0,0,1,0,0,0,1,0.0,2
2748,1,1,0,0,1,0,0,0,1,0.5,7
2749,1,1,1,0,1,1,1,0,2,0.5,0
2750,0,1,0,0,1,0,0,0,1,0.0,2
2751,0,1,1,0,1,1,1,0,2,0.0,9
2752,1,0,0,0,1,0,0,0,0,0.5,5
2753,1,1,1,0,1,1,1,0,2,0.5,4
2754,0,1,1,0,1,1,1,0,2,0.0,0
2755,0,1,0,0,1,0,0,0,1,0.0,4
2756,0,1,0,1,1,1,1,0,2,0.5,0
2757,0,1,1,0,1,1,1,0,2,0.0,10
2758,1,1,1,1,0,1,1,1,4,1.0,0
2759,0,0,0,0,0,0,0,0,0,0.0,0
2760,0,1,1,0,0,0,1,0,2,0.0,0
2761,1,0,0,0,0,0,0,0,0,0.5,0
2762,1,1,1,0,0,1,1,0,2,0.5,0
2763,0,1,0,0,0,0,0,0,1,0.0,0
2764,1,1,0,0,0,0,0,0,1,0.5,0
2765,1,1,1,1,0,1,1,1,3,1.0,0
2766,1,1,0,0,0,1,1,0,1,0.5,7
2767,0,1,0,0,1,0,0,0,1,0.0,0
2768,0,1,0,0,1,0,0,0,1,0.0,4
2769,1,1,1,0,0,1,1,0,2,0.5,0
2770,1,1,0,0,1,0,0,0,1,0.5,0
2771,0,0,0,0,0,0,0,0,0,0.0,4
2772,1,1,1,0,1,1,1,0,2,0.5,4
2773,1,1,1,1,0,1,1,1,3,1.0,0
2774,1,1,0,0,0,0,0,0,1,0.5,0
2775,0,1,0,0,1,0,0,0,1,0.0,0
2776,0,1,0,0,1,0,0,0,1,0.0,11
2777,1,1,1,0,1,1,1,0,2,0.5,11
2778,1,1,0,0,0,0,0,0,1,0.5,11
2779,1,1,1,1,0,1,1,1,3,1.0,11
2780,0,1,0,0,0,0,0,0,1,0.0,4
2781,0,1,0,0,0,0,0,0,1,0.0,4
2782,1,0,1,0,0,1,1,0,1,0.5,5
2783,1,0,1,0,0,1,1,0,2,0.5,6
2784,0,0,0,0,0,0,0,0,0,0.0,0
2785,1,1,0,0,0,1,1,0,1,0.5,0
2786,1,1,0,0,1,0,0,0,1,0.5,0
2787,0,1,1,0,1,1,1,0,2,0.0,4
2788,1,1,1,0,0,1,1,0,2,0.5,3
2789,0,1,1,0,1,1,1,0,2,0.0,13
2790,1,1,0,0,0,0,0,0,1,0.5,0
2791,0,1,0,0,0,0,0,0,1,0.0,2
2792,1,1,1,0,1,1,1,0,2,0.5,0
2793,1,1,0,0,0,1,1,0,1,0.5,0
2794,0,1,0,0,1,0,0,0,1,0.0,8
2795,1,1,0,0,0,0,0,0,1,0.5,0
2796,0,1,1,0,1,1,1,0,2,0.0,6
2797,1,0,0,1,0,1,1,0,1,1.0,5
2798,0,1,1,0,1,1,1,0,2,0.0,5
2799,1,1,0,0,0,1,1,0,1,0.5,0
2800,1,1,0,0,1,0,0,0,1,0.5,0
2801,0,1,0,0,1,0,0,0,1,0.0,0
2802,0,1,1,0,1,1,1,0,2,0.0,8
2803,1,1,0,0,0,1,1,0,1,0.5,0
2804,1,1,1,0,0,1,1,0,2,0.5,5
2805,0,1,0,0,0,0,0,0,1,0.0,4
2806,0,1,0,0,0,0,0,0,2,0.0,4
2807,0,0,1,1,0,1,1,1,2,0.5,5
2808,0,1,1,0,1,1,1,0,2,0.0,0
2809,0,1,0,0,1,0,0,0,1,0.0,0
2810,1,1,0,0,0,0,0,0,1,0.5,0
2811,1,1,0,0,0,1,1,0,1,0.5,0
2812,1,1,1,0,1,1,1,0,2,0.5,0
2813,0,1,0,0,1,0,0,0,2,0.0,0
2814,1,1,1,0,1,0,0,0,2,0.5,0
2815,0,1,1,0,1,1,1,0,2,0.0,21
2816,0,1,0,0,0,0,0,0,1,0.0,4
2817,1,1,1,0,0,1,1,0,2,0.5,5
2818,0,1,0,0,0,0,0,0,1,0.0,5
2819,0,1,1,0,1,1,1,0,2,0.0,21
2820,0,0,1,1,0,1,1,1,2,0.5,5
2821,1,1,0,0,0,1,1,0,1,0.5,0
2822,0,1,0,0,1,0,0,0,1,0.0,0
2823,1,1,0,0,0,1,1,0,1,0.5,0
2824,0,1,0,0,1,0,0,0,1,0.0,0
2825,1,1,1,0,1,1,1,0,2,0.5,0
2826,1,1,0,0,0,1,1,0,1,0.5,0
2827,1,1,1,0,1,1,1,0,2,0.5,0
2828,0,1,1,1,1,1,1,1,3,0.5,4
2829,1,0,1,0,0,1,1,0,1,0.5,5
2830,0,1,0,0,1,0,0,0,1,0.0,5
2831,0,1,1,0,1,1,1,0,2,0.0,4
2832,0,0,1,1,0,1,1,1,2,0.5,5
2833,1,1,1,0,0,1,1,0,2,0.5,0
2834,1,1,0,0,0,1,1,0,1,0.5,7
2835,0,1,0,0,1,0,0,0,1,0.0,6
2836,0,1,0,0,1,0,0,0,1,0.0,8
2837,0,1,1,0,1,1,1,0,2,0.0,8
2838,1,1,0,0,0,1,1,0,1,0.5,8
2839,1,1,0,0,0,0,0,0,1,0.5,0
2840,1,0,1,0,0,1,1,0,1,0.5,4
2841,0,1,1,1,1,1,1,1,3,0.5,4
2842,0,0,0,0,1,0,0,0,0,0.0,0
2843,0,1,0,0,1,0,0,0,1,0.0,0
2844,1,0,1,1,1,1,1,1,3,1.0,6
2845,0,0,0,0,0,0,0,0,0,0.0,0
2846,1,0,1,0,1,1,1,0,1,0.5,0
2847,0,1,0,0,0,0,0,0,1,0.0,2
2848,1,0,1,0,0,1,1,0,1,0.5,4
2849,1,1,1,0,0,1,1,0,2,0.5,3
2850,1,1,0,0,0,0,0,0,1,0.5,0
2851,1,0,1,0,0,0,1,0,1,0.5,4
2852,0,1,0,0,1,0,0,0,1,0.0,2
2853,1,1,0,0,0,1,1,0,1,0.5,0
2854,1,1,0,0,0,1,1,0,1,0.5,4
2855,1,0,1,0,1,1,1,0,2,0.5,4
2856,1,0,1,0,0,1,1,0,1,0.5,5
2857,0,1,0,0,0,0,0,0,1,0.0,2
2858,0,0,0,0,1,0,0,0,0,0.0,0
2859,1,1,0,0,0,0,0,0,1,0.5,0
2860,1,0,1,0,1,1,1,0,2,0.5,4
2861,1,1,1,0,0,1,1,0,2,0.5,0
2862,1,1,0,0,0,0,0,0,1,0.5,0
2863,1,1,1,0,0,1,1,0,2,0.5,0
2864,0,1,1,0,1,1,1,0,2,0.0,10
2865,1,1,0,0,0,0,0,0,1,0.5,0
2866,0,1,0,0,1,0,0,0,1,0.0,11
2867,1,1,0,0,0,1,1,0,1,0.5,7
2868,0,1,1,0,1,1,1,0,2,0.0,4
2869,1,0,1,0,0,1,1,0,1,0.5,4
2870,0,1,1,0,1,1,1,0,2,0.0,10
2871,1,1,0,0,0,1,1,0,1,0.5,0
2872,0,1,1,0,1,1,1,0,2,0.0,6
2873,1,1,0,0,0,1,1,0,1,0.5,0
2874,0,1,1,0,1,1,1,0,2,0.0,4
2875,1,1,1,0,0,1,1,0,2,0.5,0
2876,1,1,0,0,0,1,1,0,1,0.5,6
2877,1,1,0,0,0,0,0,0,1,0.5,0
2878,0,1,0,0,1,0,0,0,2,0.0,0
2879,1,1,0,0,0,1,1,0,1,0.5,0
2880,1,1,0,0,1,0,1,0,1,0.5,0
2881,0,1,0,0,1,0,0,0,1,0.0,0
2882,0,1,0,0,1,0,0,0,1,0.0,4
2883,0,0,0,0,0,0,0,0,0,0.0,4
2884,1,1,1,0,0,1,1,0,2,0.5,0
2885,0,1,0,0,1,0,0,0,1,0.0,0
2886,0,1,0,0,1,0,0,0,1,0.0,0
2887,0,1,0,0,1,0,0,0,2,0.0,0
2888,0,1,0,0,1,0,0,0,1,0.0,1
2889,1,1,1,0,0,1,1,0,2,0.5,0
2890,0,0,0,0,1,0,0,0,0,0.0,3
2891,1,1,0,0,0,0,1,0,1,0.5,0
2892,1,1,0,0,0,1,1,0,1,0.5,7
2893,1,0,1,0,0,1,1,0,1,0.5,4
2894,0,0,1,0,1,1,1,0,1,0.0,0
2895,1,1,0,0,1,0,0,0,1,0.5,11
2896,0,1,0,0,1,0,0,0,2,0.0,0
2897,1,1,1,1,0,1,1,1,3,1.0,3
2898,0,1,1,0,1,1,1,0,2,0.0,8
2899,0,1,1,1,0,1,1,1,3,0.5,2
2900,1,1,1,0,0,1,1,0,2,0.5,3
2901,1,1,0,0,0,1,1,0,1,0.5,0
2902,0,0,1,0,0,1,1,0,1,0.0,4
2903,1,1,1,1,0,1,1,1,3,1.0,0
2904,0,1,0,0,1,0,0,0,1,0.0,0
2905,1,1,0,0,1,0,0,0,1,0.5,0
2906,1,1,0,0,0,1,1,0,1,0.5,0
2907,0,0,1,1,1,1,1,1,2,0.5,0
2908,1,1,1,0,0,1,1,0,2,0.5,0
2909,1,1,0,0,1,0,0,0,1,0.5,0
2910,0,0,0,0,0,0,0,0,1,0.0,6
2911,1,1,1,1,0,1,1,1,3,1.0,0
2912,0,0,0,0,0,0,0,0,0,0.0,0
2913,0,1,0,0,1,0,0,0,1,0.0,0
2914,0,1,0,0,1,0,0,0,1,0.0,4
2915,0,0,0,0,0,0,0,0,0,0.0,4
2916,0,1,1,0,1,1,1,0,2,0.0,0
2917,1,1,0,0,0,1,0,0,1,0.5,0
2918,1,1,0,0,1,1,0,0,1,0.5,0
2919,1,1,1,1,0,1,1,1,3,1.0,0
2920,1,1,0,0,0,1,0,0,1,0.5,0
2921,1,1,0,0,1,1,0,0,1,0.5,0
2922,0,0,0,0,0,1,0,0,0,0.0,0
2923,0,0,0,0,1,1,0,0,0,0.0,0
2924,1,1,1,1,0,1,1,1,3,1.0,6
2925,0,1,1,0,1,1,1,0,2,0.0,0
2926,0,1,0,0,1,1,0,0,1,0.0,8
2927,1,1,0,0,0,1,0,0,1,0.5,0
2928,1,1,1,0,1,1,1,0,2,0.5,0
2929,1,1,0,0,0,1,1,0,1,0.5,0
2930,1,1,1,1,0,1,1,1,3,1.0,12
2931,0,1,0,0,1,1,1,0,1,0.0,11
2932,0,0,0,0,0,1,0,0,0,0.0,2
2933,0,0,0,0,0,1,0,0,0,0.0,12
2934,1,1,0,0,0,1,1,0,1,0.5,12
2935,1,1,0,0,0,1,0,0,1,0.5,0
2936,0,1,0,0,1,1,0,0,1,0.0,0
2937,0,1,0,0,1,1,1,0,1,0.0,13
2938,1,0,1,0,0,1,0,0,1,0.5,5
2939,1,1,0,0,1,1,1,0,2,0.5,0
2940,0,1,0,0,1,1,0,0,1,0.0,9
2941,0,0,0,0,1,1,1,0,0,0.0,3
2942,1,0,0,1,1,1,1,0,1,1.0,0
2943,1,1,0,0,1,1,0,0,1,0.5,0
2944,1,1,1,0,1,1,0,0,2,0.5,0
2945,1,1,1,0,0,1,1,0,2,0.5,0
2946,0,1,0,0,1,1,0,0,1,0.0,0
2947,1,1,1,0,0,1,1,0,2,0.5,0
2948,1,1,1,0,0,1,1,0,2,0.5,14
2949,1,1,1,1,0,1,1,1,3,1.0,0
2950,1,1,0,0,0,1,0,0,1,0.5,0
2951,1,1,0,0,0,1,0,0,1,0.5,0
2952,0,0,0,0,0,1,0,0,0,0.0,0
2953,1,1,1,0,0,1,1,0,2,0.5,0
2954,1,1,1,0,0,1,1,0,2,0.5,0
2955,1,1,1,0,0,1,1,0,2,0.5,0
2956,0,0,0,0,1,1,0,0,0,0.0,0
2957,1,1,1,1,0,1,1,1,3,1.0,0
2958,1,1,1,1,0,1,1,1,3,1.0,0
2959,1,1,1,0,0,1,1,0,2,0.5,14
2960,1,1,1,0,0,1,1,0,2,0.5,14
2961,0,1,1,0,0,1,1,0,2,0.0,0
2962,0,1,1,0,0,1,1,0,2,0.0,0
2963,1,1,1,1,0,1,1,1,3,1.0,0
2964,0,1,0,1,1,1,1,0,2,0.5,0
2965,0,0,0,0,1,1,0,0,0,0.0,0
2966,1,1,0,0,0,1,0,0,1,0.5,0
2967,0,1,0,0,0,1,0,0,1,0.0,0
2968,0,0,0,0,1,1,0,0,0,0.0,0
2969,1,1,1,1,0,1,1,1,3,1.0,0
2970,1,1,1,0,1,1,1,0,3,0.5,0
2971,0,0,0,0,1,1,0,0,0,0.0,0
2972,0,0,0,0,0,1,0,0,0,0.0,0
2973,1,1,0,0,0,1,0,0,1,0.5,0
2974,1,1,0,0,0,1,0,0,1,0.5,0
2975,0,0,0,0,0,1,0,0,0,0.0,0
2976,0,1,1,0,0,1,1,0,2,0.0,0
2977,0,1,0,0,0,1,0,0,1,0.0,0
2978,1,1,1,0,0,1,1,0,2,0.5,0
2979,0,1,0,0,0,1,0,0,1,0.0,0
2980,0,0,0,0,1,1,0,0,0,0.0,0
2981,0,0,0,0,1,1,0,0,0,0.0,0
2982,1,1,0,0,0,1,1,0,1,0.5,0
2983,1,1,0,0,0,1,0,0,1,0.5,0
2984,0,1,0,0,1,1,0,0,1,0.0,0
2985,1,1,1,0,0,1,1,0,2,0.5,3
2986,1,1,0,0,0,1,0,0,1,0.5,0
2987,1,1,1,0,0,1,1,0,2,0.5,0
2988,1,1,0,0,0,1,0,0,1,0.5,0
2989,1,1,1,0,0,1,1,0,2,0.5,0
2990,1,1,0,0,0,1,0,0,1,0.5,0
2991,1,1,0,0,0,1,0,0,1,0.5,0
2992,1,1,1,0,0,1,1,0,2,0.5,0
2993,1,1,1,0,0,1,1,0,2,0.5,0
2994,0,1,0,0,0,1,0,0,1,0.0,0
2995,1,1,1,0,0,1,1,0,2,0.5,14
2996,1,1,1,0,0,1,1,0,2,0.5,0
2997,0,0,0,0,1,1,0,0,0,0.0,0
2998,1,1,0,0,0,1,0,0,1,0.5,0
2999,1,1,0,0,0,1,0,0,1,0.5,0
3000,0,0,0,0,0,1,0,0,0,0.0,0
3001,1,1,1,1,0,1,1,1,3,1.0,0
3002,1,1,1,0,0,1,1,0,2,0.5,14
3003,1,1,1,1,0,1,1,1,3,1.0,0
3004,1,1,0,0,0,1,0,0,1,0.5,0
3005,0,1,1,0,0,1,1,0,2,0.0,0
3006,0,0,0,0,0,1,0,0,0,0.0,0
3007,1,1,0,0,0,1,0,0,1,0.5,0
3008,0,1,0,0,0,1,0,0,1,0.0,0
3009,1,1,1,0,0,1,1,0,2,0.5,0
3010,1,0,0,0,0,1,0,0,0,0.5,0
3011,0,0,0,0,1,1,0,0,0,0.0,0
3012,0,1,1,0,0,1,1,0,2,0.0,0
3013,1,1,1,1,0,1,1,1,3,1.0,0
3014,0,0,0,0,1,1,0,0,0,0.0,0
3015,0,0,1,0,0,1,1,0,1,0.0,0
3016,1,1,1,0,0,1,1,0,2,0.5,0
3017,0,1,1,0,1,1,1,0,2,0.0,0
3018,1,1,0,0,1,1,0,0,1,0.5,13
3019,1,1,1,0,1,1,1,0,2,0.5,0
3020,0,1,1,0,1,1,1,0,2,0.0,13
3021,1,1,0,0,1,1,0,0,1,0.5,7
3022,1,1,0,0,1,1,0,0,1,0.5,7
3023,1,1,0,0,1,1,0,0,1,0.5,13
3024,0,1,1,0,1,1,1,0,2,0.0,13
3025,0,1,1,0,1,1,1,0,2,0.0,0
3026,1,1,1,0,1,1,1,0,2,0.5,0
3027,1,1,0,0,1,1,0,0,1,0.5,13
3028,0,1,1,0,1,1,1,0,2,0.0,13
3029,1,1,0,0,1,1,0,0,1,0.5,7
3030,0,1,0,0,1,1,0,0,1,0.0,4
3031,1,1,1,0,0,1,1,0,2,0.5,16
3032,0,1,0,0,1,1,1,0,1,0.0,16
3033,0,1,0,0,1,1,0,0,1,0.0,4
3034,0,1,0,0,1,1,0,0,1,0.0,11
3035,0,1,0,0,1,1,0,0,1,0.0,13
3036,0,1,1,0,1,1,1,0,2,0.0,9
3037,0,1,1,0,1,1,1,0,3,0.0,8
3038,1,1,0,0,1,1,0,0,1,0.5,0
3039,0,1,0,0,0,1,1,0,1,0.0,0
3040,1,1,0,0,0,1,0,0,1,0.5,0
3041,1,1,1,0,1,1,1,0,2,0.5,0
3042,1,1,1,0,0,1,1,0,2,0.5,0
3043,1,1,1,0,0,1,1,0,2,0.5,11
3044,1,1,0,0,0,1,0,0,1,0.5,0
3045,1,1,0,0,0,1,0,0,1,0.5,0
3046,1,1,0,0,0,1,0,0,1,0.5,0
3047,1,1,1,0,0,1,1,0,2,0.5,0
3048,1,1,1,0,0,1,1,0,2,0.5,0
3049,1,1,0,0,0,1,0,0,1,0.5,0
3050,0,0,0,0,1,1,0,0,0,0.0,0
3051,1,1,1,0,0,1,1,0,2,0.5,14
3052,0,1,1,0,0,1,1,0,2,0.0,0
3053,0,1,0,0,0,1,0,0,1,0.0,0
3054,1,1,1,0,0,1,1,0,2,0.5,0
3055,0,0,0,0,0,1,0,0,0,0.0,0
3056,1,1,0,0,0,1,0,0,1,0.5,0
3057,0,0,0,0,0,1,0,0,0,0.0,0
3058,1,1,1,1,0,1,1,1,3,1.0,0
3059,0,1,1,0,0,1,1,0,2,0.0,0
3060,0,1,0,0,0,1,0,0,1,0.0,0
3061,1,1,1,0,0,1,1,0,2,0.5,14
3062,0,1,0,0,1,1,1,0,1,0.0,16
3063,0,1,0,0,1,1,0,0,1,0.0,4
3064,0,1,1,0,1,1,1,0,2,0.0,9
3065,0,1,0,0,1,1,0,0,1,0.0,1
3066,0,0,1,0,0,1,1,0,1,0.0,0
3067,0,1,0,0,1,1,0,0,1,0.0,1
3068,0,1,0,0,1,1,0,0,1,0.0,4
3069,1,1,1,0,0,1,1,0,2,0.5,16
3070,0,0,1,0,0,1,1,0,1,0.0,0
3071,0,1,0,0,1,1,0,0,1,0.0,4
3072,0,1,1,0,1,1,1,0,2,0.0,0
3073,1,0,0,0,1,1,0,0,0,0.5,5
3074,1,1,1,0,1,1,1,0,2,0.5,4
3075,0,1,0,0,1,1,0,0,1,0.0,11
3076,0,1,1,0,1,1,1,0,2,0.0,0
3077,0,0,0,0,1,1,0,0,0,0.0,2
3078,1,1,1,0,0,1,1,0,2,0.5,16
3079,1,1,1,0,0,1,1,0,2,0.5,5
3080,0,0,0,0,1,1,0,0,0,0.0,7
3081,1,1,0,0,1,1,0,0,1,0.5,13
3082,0,1,0,0,1,1,0,0,1,0.0,4
3083,1,1,1,0,1,1,1,0,2,0.5,4
3084,1,1,1,0,0,1,1,0,2,0.5,5
3085,0,1,0,0,1,1,0,0,1,0.0,13
3086,0,1,0,0,1,1,0,0,1,0.0,4
3087,0,1,1,0,1,1,1,0,3,0.0,8
3088,0,1,0,0,1,1,0,0,1,0.0,13
3089,0,1,1,0,1,1,1,0,2,0.0,9
3090,0,1,1,0,1,1,1,0,3,0.0,8
3091,0,1,1,0,1,1,1,0,2,0.0,9
3092,0,1,0,0,1,1,0,0,1,0.0,13
3093,0,1,0,0,1,1,0,0,1,0.0,11
3094,0,0,1,0,0,1,1,0,1,0.0,0
3095,1,1,1,0,0,1,1,0,2,0.5,5
3096,0,0,0,0,1,1,0,0,0,0.0,0
3097,0,1,0,0,1,1,0,0,1,0.0,0
3098,1,1,1,0,0,1,1,0,2,0.5,0
3099,0,1,0,0,0,1,0,0,1,0.0,0
3100,1,1,0,0,0,1,0,0,1,0.5,0
3101,1,1,1,0,1,1,1,0,2,0.5,0
3102,1,1,0,0,0,1,0,0,1,0.5,0
3103,1,1,1,1,0,1,1,1,3,1.0,0
3104,1,1,0,0,0,1,0,0,1,0.5,0
3105,0,0,1,0,0,1,1,0,1,0.0,0
3106,1,1,1,0,0,1,1,0,2,0.5,0
3107,1,1,0,0,0,1,0,0,1,0.5,0
3108,1,1,1,1,0,1,1,1,3,1.0,0
3109,0,0,0,0,1,1,0,0,0,0.0,0
3110,1,1,1,0,0,1,1,0,2,0.5,0
3111,1,1,1,0,0,1,1,0,2,0.5,0
3112,1,1,1,1,0,1,1,1,3,1.0,0
3113,0,0,0,0,1,1,0,0,0,0.0,0
3114,1,1,1,0,0,1,1,0,2,0.5,0
3115,1,1,0,0,0,1,0,0,1,0.5,0
3116,0,0,0,0,1,1,0,0,0,0.0,0
3117,1,1,1,1,0,1,1,1,3,1.0,0
3118,1,0,0,0,0,1,0,0,0,0.5,0
3119,1,1,0,0,0,1,0,0,1,0.5,0
3120,0,0,0,0,1,1,0,0,0,0.0,0
3121,0,1,1,0,1,1,1,0,2,0.0,0
3122,0,0,0,0,1,1,0,0,0,0.0,0
3123,0,1,0,0,0,1,0,0,1,0.0,0
3124,1,1,1,0,0,1,1,0,2,0.5,5
3125,0,0,1,0,0,1,1,0,1,0.0,0
3126,1,1,1,0,0,1,0,0,2,0.5,0
3127,1,1,1,0,0,1,1,0,2,0.5,0
3128,1,1,1,0,0,1,0,0,2,0.5,0
3129,1,1,1,0,0,1,1,0,2,0.5,0
3130,0,0,1,0,1,1,0,0,1,0.0,0
3131,1,1,1,0,0,1,1,0,2,0.5,14
3132,0,0,1,0,0,1,0,0,1,0.0,0
3133,0,0,1,0,0,1,0,0,1,0.0,0
3134,1,1,1,0,0,1,1,0,2,0.5,0
3135,1,1,1,1,0,1,1,1,3,1.0,0
3136,1,1,1,1,0,1,1,1,3,1.0,0
3137,0,1,1,0,0,1,0,0,2,0.0,0
3138,1,1,1,1,0,1,1,1,3,1.0,0
3139,0,0,1,0,1,1,0,0,1,0.0,0
3140,0,0,1,0,1,1,0,0,1,0.0,0
3141,1,1,1,0,0,1,0,0,2,0.5,0
3142,1,1,1,0,0,1,0,0,2,0.5,0
3143,0,0,1,0,1,1,0,0,1,0.0,0
3144,1,1,1,0,0,1,1,0,2,0.5,0
3145,1,1,1,0,0,1,1,0,2,0.5,14
3146,0,1,1,0,0,1,1,0,2,0.0,0
3147,0,1,1,0,0,1,1,0,2,0.0,0
3148,1,1,1,0,0,1,0,0,2,0.5,0
